date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",134
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1","South Korea","Brick & Mortar",Distributor,80007196,Leader,1672
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1","South Korea",E-Commerce,Retailer,90007197,Amazon,214
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Direct,70022084,"AltiQ Exclusive",410
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022072,Path,334
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022073,Control,317
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022076,"Circuit City",387
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",314
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022078,Costco,297
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,"Brick & Mortar",Retailer,90022080,Staples,355
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,E-Commerce,Direct,70022085,"Atliq e Store",340
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,E-Commerce,Retailer,90022074,Flipkart,576
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,E-Commerce,Retailer,90022081,Amazon,653
"2017-10-01 00:00:00","N & S","Wi fi extender",A7118160101,"AQ Wi Power Dx1",USA,E-Commerce,Retailer,90022082,Amazon,280
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",33
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008164,Digimarket,19
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",36
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,22
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",33
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Australia,E-Commerce,Retailer,90008168,Amazon,20
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Brazil,E-Commerce,Direct,70027208,"Atliq e Store",12
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023024,Sage,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023028,walmart,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,E-Commerce,Direct,70023032,"Atliq e Store",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",China,"Brick & Mortar",Retailer,90001020,Zone,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011188,ElkjÃ¸p,8
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,13
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,E-Commerce,Direct,70011194,"Atliq e Store",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",France,E-Commerce,Retailer,90011192,Amazon,11
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",81
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",116
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,99
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002004,"Vijay Sales",58
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,62
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,38
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002012,Electricalsocity,47
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,92
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,20
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",95
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002008,Amazon,92
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,47
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,41
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002016,Amazon,39
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",10
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",15
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Indonesia,E-Commerce,Retailer,90003180,Amazon,9
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013116,"Unity Stores",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013117,Euronics,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013120,Coolblue,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Italy,E-Commerce,Retailer,90013124,Amazon,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",8
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,42
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,10
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Philiphines,E-Commerce,Retailer,90006156,Amazon,12
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016172,Power,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,E-Commerce,Direct,70016178,"Atliq e Store",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",Poland,E-Commerce,Retailer,90016176,Amazon,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",24
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea","Brick & Mortar",Distributor,80007196,Leader,81
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X","South Korea",E-Commerce,Retailer,90007197,Amazon,22
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Direct,70022084,"AltiQ Exclusive",12
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022072,Path,13
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022073,Control,5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022076,"Circuit City",22
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022078,Costco,27
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022080,Staples,31
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Direct,70022085,"Atliq e Store",9
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022074,Flipkart,14
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022081,Amazon,21
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150101,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022082,Amazon,26
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008164,Digimarket,18
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",22
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,20
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",37
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Australia,E-Commerce,Retailer,90008168,Amazon,29
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Brazil,E-Commerce,Direct,70027208,"Atliq e Store",11
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023024,Sage,6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023028,walmart,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,E-Commerce,Direct,70023032,"Atliq e Store",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",China,"Brick & Mortar",Retailer,90001020,Zone,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",13
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011188,ElkjÃ¸p,8
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",11
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,E-Commerce,Direct,70011194,"Atliq e Store",15
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",France,E-Commerce,Retailer,90011192,Amazon,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",77
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",117
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002002,Croma,26
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002004,"Vijay Sales",113
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002005,Lotus,20
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002006,Viveks,84
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002012,Electricalsocity,65
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,38
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,"Brick & Mortar",Retailer,90002014,Expression,29
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Direct,70002018,"Atliq e Store",107
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002008,Amazon,158
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002009,Flipkart,163
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002010,Ebay,110
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",India,E-Commerce,Retailer,90002016,Amazon,50
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",15
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Indonesia,E-Commerce,Direct,70003182,"Atliq e Store",13
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Indonesia,E-Commerce,Retailer,90003180,Amazon,10
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013116,"Unity Stores",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013117,Euronics,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013118,Fnac-Darty,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013120,Coolblue,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,"Brick & Mortar",Retailer,90013122,"Radio Popular",3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,E-Commerce,Direct,70013126,"Atliq e Store",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Italy,E-Commerce,Retailer,90013124,Amazon,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Distributor,80006154,Synthetic,11
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,E-Commerce,Direct,70006158,"Atliq e Store",7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Philiphines,E-Commerce,Retailer,90006156,Amazon,6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016172,Power,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016173,Expert,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Poland,"Brick & Mortar",Retailer,90016174,"Currys (Dixons Carphone)",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Poland,E-Commerce,Direct,70016178,"Atliq e Store",1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",Poland,E-Commerce,Retailer,90016176,Amazon,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X","South Korea","Brick & Mortar",Direct,70007198,"AltiQ Exclusive",20
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X","South Korea","Brick & Mortar",Distributor,80007196,Leader,107
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X","South Korea",E-Commerce,Retailer,90007197,Amazon,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Direct,70022084,"AltiQ Exclusive",22
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022072,Path,16
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022073,Control,9
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022076,"Circuit City",28
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",20
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022078,Costco,9
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,"Brick & Mortar",Retailer,90022080,Staples,27
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,E-Commerce,Direct,70022085,"Atliq e Store",20
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022074,Flipkart,19
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022081,Amazon,41
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150102,"AQ Mforce Gen X",USA,E-Commerce,Retailer,90022082,Amazon,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",41
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008164,Digimarket,7
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",37
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,"Brick & Mortar",Retailer,90008166,Sound,14
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,E-Commerce,Direct,70008170,"Atliq e Store",24
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Australia,E-Commerce,Retailer,90008168,Amazon,17
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Brazil,E-Commerce,Direct,70027208,"Atliq e Store",2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023022,"Nomad Stores",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023024,Sage,1
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023026,Relief,3
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023028,walmart,5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,"Brick & Mortar",Retailer,90023029,Staples,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,E-Commerce,Direct,70023032,"Atliq e Store",6
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",Canada,E-Commerce,Retailer,90023030,Amazon,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",China,"Brick & Mortar",Retailer,90001020,Zone,8
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",China,E-Commerce,Retailer,90001021,Taobao,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",12
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",13
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011186,Elite,4
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011188,ElkjÃ¸p,5
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011189,UniEuro,2
"2017-10-01 00:00:00","P & A","Graphic Card",A0418150103,"AQ Mforce Gen X",France,"Brick & Mortar",Retailer,90011190,"Media Markt",11
